weight,source,destination,year,quarter
1815,NG,DE,2022,2
1802,AT,IT,2022,2
1067,CA,IT,2022,2
320,SG,IL,2022,2
112,ID,TR,2022,2
833,GR,BE,2022,3
648,GB,BG,2022,3
4846,BE,GB,2022,4
1612,CH,SE,2022,4
189,TR,DK,2022,4
3427,US,VN,2023,1
3299,GB,DK,2023,1
172,JP,BE,2021,2
343,JP,IT,2021,2
243,GR,AT,2022,2
1380,HK,FR,2022,3
302,IM,US,2022,3
174,PY,AR,2022,3
134,TN,ZA,2022,3
318,TH,PL,2022,4
4138,US,AR,2021,3
236,TH,AU,2021,3
490,DK,ES,2021,4
433,TR,BE,2022,2
2277,SE,FI,2021,4
9726,EU,BY,2022,2
430,SG,CA,2020,1
255,TH,CA,2020,2
267,SK,AU,2020,2
151,NG,MX,2020,2
2621,DE,BE,2020,3
278,CL,BR,2020,3
347,BR,PL,2020,4
248,CA,BO,2020,4
1636,KR,HK,2021,1
2450,TH,DE,2021,2
731,RU,AT,2021,2
435,RU,ZA,2021,2
353,CA,RO,2021,3
240,TW,PL,2021,3
707,KE,GB,2021,4
161,KR,CH,2022,1
181,BA,NL,2022,2
12277,VN,US,2022,3
308,ID,UA,2022,3
1543,FR,IR,2021,1
191,GB,CY,2021,3
661,GB,VN,2022,3
186,PT,TH,2021,3
325,JP,NO,2021,4
500,GR,UA,2022,4
662,MD,DE,2022,4
8121,EU,JP,2020,1
140,BR,HK,2020,1
901,RO,BE,2020,3
321,CL,RU,2020,3
123,KR,UA,2020,2
794,FR,TN,2020,3
242,RS,SE,2020,3
3068,SG,IN,2020,3
1279,BR,AR,2020,4
1716,BR,ES,2020,4
233,PH,SA,2020,4
236,AT,IE,2020,4
205,CL,CH,2021,1
110,LU,CH,2021,2
3291,US,IE,2021,3
424,ZA,CA,2021,3
1498,MX,CO,2021,4
734,HU,RU,2021,4
550,PL,BE,2021,4
140,LU,CH,2021,4
415,EE,SE,2022,1
127,TJ,RU,2022,1
613,GE,BE,2022,2
232,GT,GB,2022,2
106,SE,GR,2022,2
1067,MU,US,2022,4
107,DE,CU,2021,1
227,MZ,ZA,2022,1
529,DE,HR,2022,2
107,EU,IQ,2020,4
545,LV,FI,2020,1
180,ZA,BE,2020,1
229,OM,IN,2020,2
182,NL,VN,2020,2
453,KZ,PK,2020,3
239,IE,CH,2020,3
1283,CZ,HU,2020,3
131,BA,JO,2020,4
552,TH,IN,2021,2
341,EC,MX,2021,2
1103,TR,FR,2021,3
243,NL,RS,2021,3
142,LU,RU,2021,3
318,US,LT,2021,4
208,DK,PT,2021,4
186,IT,CN,2021,4
498,FI,IT,2022,3
130,FR,PE,2022,3
273,IE,BE,2022,2
5062,ES,CA,2022,4
1443,CN,GB,2022,4
263,CZ,DK,2020,2
372,AL,IN,2020,3
52851,US,IN,2020,3
2273,SE,FI,2021,1
236,UA,HK,2021,1
133,DK,SK,2021,1
90548,AU,US,2021,2
115,UY,CO,2021,2
590,SG,MY,2021,4
496,PL,AR,2021,4
280,AI,US,2021,4
559,FR,PH,2022,1
548,CH,BR,2022,2
164,IL,SE,2022,3
3274,HK,JP,2020,3
1374,PE,CA,2021,3
567,TH,SG,2021,3
682,EU,CR,2021,1
3845,EU,SG,2021,2
3140,EU,RS,2022,2
348,RU,TW,2020,1
325,CH,TR,2020,3
126,NO,AT,2020,4
154,HK,IL,2021,3
376,RS,IT,2021,4
454,TH,TW,2022,3
4755,SK,CZ,2023,1
544,RO,BR,2022,1
374,CO,HK,2022,4
254,PE,IN,2022,4
124,IS,CA,2021,1
298,US,LT,2021,1
106,DK,AT,2021,1
172,CH,SK,2021,2
166,CA,VE,2021,3
353,CO,UA,2021,4
297,EG,RU,2022,2
4803,RU,IN,2023,1
199,MK,AU,2022,2
824,AT,SE,2021,2
104,GT,UA,2020,1
321,TH,ES,2020,3
20637,DK,US,2020,3
2095,US,BG,2020,4
1325,CA,CH,2020,4
883,RU,ES,2021,2
102,TR,HK,2021,2
555,IE,AT,2022,1
508,ID,MY,2021,4
402,ZA,IL,2022,4
21206,EU,UA,2020,4
3475,AU,CA,2020,3
827,GB,BG,2021,1
3777,TW,HK,2021,1
182,BD,NG,2022,1
167,UA,HR,2022,1
11976,CA,GB,2022,2
47911,IT,US,2021,2
284,MX,HK,2022,1
356,SG,NZ,2022,2
1608,GB,FI,2022,3
151,DK,KR,2020,1
511,PT,SE,2022,2
329,JO,FR,2022,3
2425,MY,RU,2023,1
374,BR,CO,2022,4
136,SE,BY,2020,3
5096,FI,DE,2022,3
461,IL,AU,2020,2
132,UY,BR,2020,2
913,FI,FR,2020,4
3178,LK,US,2021,2
579,TR,IQ,2022,4
204,BG,CA,2020,3
612,SE,PL,2021,3
149,US,GT,2020,2
269,JP,PL,2022,1
1843,CA,CH,2022,4
1081,SG,UA,2021,2
10999,US,JP,2021,4
2501,RU,HK,2022,1
2148,IN,BE,2022,4
3021,IN,NL,2021,4
2212,NL,BE,2020,1
1641,IT,IE,2021,1
11907,PH,US,2022,1
163,ID,IT,2022,2
547,SG,NL,2020,4
112,CN,SE,2022,3
197,BY,ES,2022,4
1226,IN,SE,2023,1
156,CZ,AR,2021,2
331,MX,CR,2021,4
786,UY,FR,2022,1
154,DO,DE,2021,2
190,GH,CA,2022,1
116,TW,ID,2021,4
111,AR,SI,2020,4
111,ES,CN,2023,1
104,HK,KE,2023,1
395,IL,RW,2023,1
395,CH,HK,2023,1
226,GB,JO,2023,1
224,CU,ES,2023,1
217,LI,DE,2023,1
167,CH,SK,2023,1
146,SE,SG,2023,1
146,CA,ET,2023,1
333,GB,EE,2023,1
400,AO,PT,2023,1
126,PH,SE,2023,1
1001,JP,CH,2023,1
415,KZ,GB,2023,1
163,EE,FR,2023,1
420,EC,MX,2023,1
124,GE,RS,2023,1
718,DE,MA,2023,1
646,AU,SE,2023,1
388,KW,ES,2023,1
299,GB,SA,2023,1
313,GT,ES,2022,3
374,PT,FI,2022,1
6715,BR,DE,2023,1
118,SG,IT,2022,2
5397,PT,ES,2023,1
109,PA,SI,2023,1
107,KZ,TR,2023,1
338,GT,MX,2023,1
397,TW,CH,2022,4
283,PT,IE,2022,4
144,SE,BY,2022,4
1643,RO,CZ,2022,4
19152,PK,US,2022,1
799,FR,CN,2022,1
130,TH,VN,2023,1
322,PH,RU,2023,1
238,IE,ZA,2023,1
788,ID,GE,2023,1
413,MD,GB,2023,1
146,GE,AU,2023,1
151,EE,IL,2023,1
123,PA,IN,2022,3
164,RS,IL,2022,4
301,NO,DK,2023,1
248,US,UG,2023,1
440,FR,RO,2022,1
6844,DE,PL,2021,3
111,FR,AM,2023,1
216,PK,BE,2023,1
709,UA,IT,2020,4
54715,US,GB,2021,3
143,NG,PL,2021,2
891,PT,AR,2023,1
800,SG,TH,2023,1
758,AU,UA,2023,1
1054,GE,GB,2022,3
106,MA,UA,2023,1
113,VE,BO,2023,1
630,UA,NO,2023,1
1773,DE,SG,2022,4
2942,PT,RU,2021,4
2122,NL,IR,2022,1
175,SI,PL,2022,4
3416,SE,FR,2022,2
475,CM,US,2022,3
180,FR,HR,2020,2
3136,IR,US,2023,1
197,PR,CH,2022,4
139,VN,NZ,2023,1
129,AU,AE,2023,1
114,IT,NZ,2023,1
714,HU,BR,2023,1
498,IT,JP,2023,1
470,CL,PE,2023,1
257,BD,SE,2023,1
240,PK,VE,2023,1
212,CM,NG,2023,1
202,BE,HU,2023,1
138,PT,VN,2023,1
118,NO,CY,2023,1
442,FR,SI,2023,1
335,TJ,GB,2023,1
300,KR,AT,2023,1
158,DK,BG,2023,1
911,DK,IN,2023,1
744,HU,FI,2023,1
210,IR,PL,2023,1
113,TZ,PL,2023,1
210,CA,EG,2023,1
2448,CH,IL,2020,4
332,BE,FI,2020,4
748,US,VE,2022,2
385,PA,ES,2022,3
117,IN,AL,2022,3
2626,GB,JP,2022,4
134,PK,CZ,2023,1
127,IN,BA,2023,1
118,MX,IE,2023,1
832,PL,SI,2023,1
139,RU,EC,2023,1
801,TT,US,2023,1
117,NA,US,2023,1
902,RU,ID,2023,1
109,RO,DZ,2023,1
107,KR,PH,2023,1
1397,NL,SE,2021,3
469,VE,ES,2022,2
27705,RO,US,2021,1
518,IT,GR,2021,2
151,US,IQ,2023,1
120,SA,PS,2023,1
146,ES,IR,2022,3
353,NL,CY,2023,1
927,AM,UA,2022,2
272,RU,MU,2023,1
102,SY,DE,2023,1
496,TR,SE,2023,1
3551,HK,VN,2021,4
394,EU,BD,2020,1
57504,EU,RU,2020,2
45602,EU,RU,2020,3
194,EU,NP,2020,3
193,EU,LB,2020,4
2047,EU,MX,2021,1
490,EU,BA,2021,2
1516,EU,IS,2021,4
4404,EU,NZ,2022,2
196,EU,MG,2022,3
488,EU,IS,2022,4
189,EU,CU,2022,4
1572,EU,ID,2022,2
3095,EU,GE,2022,4
2532,EU,PH,2023,1
12293,US,IL,2020,1
7665,IN,DE,2020,1
4816,PT,DE,2020,1
1929,GB,BG,2020,1
1807,FR,CZ,2020,1
1277,CH,CA,2020,1
1259,NL,CZ,2020,1
1123,IN,BR,2020,1
907,BD,IN,2020,1
890,BD,FR,2020,1
816,MX,DE,2020,1
811,HK,SG,2020,1
785,SE,IT,2020,1
720,AU,KH,2020,1
699,KE,GB,2020,1
585,GR,AU,2020,1
581,AR,UY,2020,1
519,DE,KE,2020,1
443,PA,DE,2020,1
290,VN,SE,2020,1
281,GB,LT,2020,1
277,CZ,IT,2020,1
262,MX,UA,2020,1
193,IN,MY,2020,1
191,DK,AU,2020,1
163,BY,FI,2020,1
495,TH,VN,2020,1
494,DK,BE,2020,1
425,AU,BR,2020,1
387,HU,NO,2020,1
315,RO,CZ,2020,1
965,UA,PL,2020,1
716,LU,BE,2020,1
262,BY,IN,2020,1
146,RS,PL,2020,1
140,LB,FR,2020,1
108,BA,DE,2020,1
64823,HK,CN,2020,2
59323,US,DE,2020,2
11152,IN,DE,2020,2
4852,PT,DE,2020,2
3566,US,TW,2020,2
2614,HU,GB,2020,2
2470,NL,CH,2020,2
1682,CH,RU,2020,2
1372,US,HU,2020,2
1185,IT,CA,2020,2
1066,UA,BE,2020,2
942,CN,KR,2020,2
857,RO,HU,2020,2
793,HU,IN,2020,2
787,GB,RS,2020,2
787,RO,UG,2020,2
765,GB,LV,2020,2
598,GR,BE,2020,2
468,AT,GR,2020,2
459,AU,DK,2020,2
445,BR,MX,2020,2
435,LK,IN,2020,2
372,MT,EE,2020,2
331,CO,IN,2020,2
282,MT,IN,2020,2
243,IN,TW,2020,2
232,CA,PK,2020,2
222,PE,CO,2020,2
217,AM,DE,2020,2
212,CO,FR,2020,2
855,AR,BR,2020,2
694,DE,SK,2020,2
263,DE,MD,2020,2
246,EG,MX,2020,2
181,KW,ES,2020,2
668,TZ,KE,2020,2
725,SG,TH,2020,2
151,PH,CN,2020,2
149,LT,UA,2020,2
129,CH,CO,2020,2
114,US,MZ,2020,2
110,NO,RO,2020,2
109,FI,BY,2020,2
26612,JP,CN,2020,3
11934,ES,GB,2020,3
6925,SE,DE,2020,3
3327,SE,NO,2020,3
3030,US,AT,2020,3
2855,HK,GB,2020,3
2442,EG,BE,2020,3
2430,LK,US,2020,3
2194,HK,DE,2020,3
1972,US,RO,2020,3
1492,FR,AU,2020,3
1029,PT,RU,2020,3
1004,IT,BE,2020,3
755,TH,DE,2020,3
716,FI,BG,2020,3
684,PL,BY,2020,3
362,JP,ES,2020,3
333,AR,CH,2020,3
331,RS,NL,2020,3
327,MX,FR,2020,3
249,BE,AT,2020,3
235,VN,CN,2020,3
146,AU,LT,2020,2
134,BR,NO,2020,2
1667,RU,CA,2020,3
564,RU,JP,2020,3
318,KH,CH,2020,3
287,CN,CH,2020,3
257,FI,RO,2020,3
1473,IN,AE,2020,3
487,AT,PL,2020,3
325,GB,PK,2020,3
268,LV,FR,2020,3
128,US,LB,2020,2
113,VE,CA,2020,2
565,CZ,CN,2020,3
360,IN,MY,2020,3
5444,PT,GB,2020,3
627,RU,LV,2020,3
751,US,PS,2020,3
448,IQ,US,2020,3
236,DK,JP,2020,3
2698,GR,DE,2020,3
1171,SG,PL,2020,3
112,SI,BR,2020,2
131,FR,ID,2020,2
379,AE,NG,2020,3
1641,IN,RO,2020,3
211,BR,HK,2020,3
209,UY,EE,2020,3
208,ZA,MZ,2020,3
188,SK,FR,2020,3
158,NL,PK,2020,3
153,CR,CA,2020,3
146,US,KH,2020,3
111,MT,CA,2020,3
110,GP,FR,2020,3
105,PL,MD,2020,3
10025,US,CH,2020,4
8142,NL,FR,2020,4
3437,RU,FR,2020,4
2327,CA,NL,2020,4
2034,PL,AU,2020,4
1775,ES,AR,2020,4
1741,AT,CH,2020,4
1606,AU,CN,2020,4
813,AT,ES,2020,4
777,SG,CA,2020,4
658,AU,SE,2020,4
641,IE,CZ,2020,4
584,DK,AR,2020,4
569,FI,CH,2020,4
516,CH,AU,2020,4
508,NL,TR,2020,4
470,EG,FR,2020,4
183,SG,KH,2020,3
155,TH,NL,2020,3
105,PA,PK,2020,3
632,RU,LV,2020,4
624,IE,IT,2020,4
452,RS,AR,2020,4
406,KR,SG,2020,4
382,CA,MX,2020,4
206,PL,MG,2020,3
793,DE,MX,2020,4
546,EG,CA,2020,4
105,LC,RO,2020,3
11956,DE,IN,2020,4
1265,ES,PL,2020,4
618,KR,CH,2020,4
216,AE,GB,2020,3
1254,AU,AR,2020,4
659,BY,IL,2020,4
338,NZ,IT,2020,4
335,CW,US,2020,4
318,MA,GB,2020,4
317,CZ,CN,2020,4
199,RS,BR,2020,4
171,FI,TR,2020,4
125,PT,NO,2020,4
120,TN,NG,2020,4
116,NL,LV,2020,4
106,GB,AE,2020,4
5009,DE,UA,2021,1
3255,NP,DE,2021,1
3187,PL,CH,2021,1
1333,TR,UA,2021,1
974,CZ,ES,2021,1
703,IE,CZ,2021,1
296,CO,CA,2020,4
283,LV,EE,2020,4
236,BA,NL,2020,4
173,MY,SE,2020,4
779,NG,IN,2021,1
342,JO,GB,2020,4
101,ID,PL,2020,4
21062,NO,US,2021,1
2306,SE,DK,2021,1
221,UY,FR,2020,4
177,MT,CA,2020,4
165,GR,DK,2020,4
135,BM,BG,2020,4
1664,HK,SG,2021,1
1150,RU,PK,2021,1
2001,NL,CH,2021,1
5386,US,MX,2021,1
612,US,MY,2021,1
590,GB,LT,2021,1
565,RO,VN,2021,1
500,FR,RO,2021,1
490,FR,VN,2021,1
465,US,EE,2021,1
442,SG,BD,2021,1
435,BR,CH,2021,1
363,UA,SK,2021,1
336,JP,DK,2021,1
328,ES,CR,2021,1
281,HR,FI,2021,1
264,CH,UA,2021,1
255,LV,EG,2021,1
241,AT,FI,2021,1
221,GH,IN,2021,1
218,DE,PH,2021,1
172,MX,SG,2021,1
152,TW,CH,2021,1
152,US,TN,2021,1
139,BR,DK,2021,1
127,EE,BY,2021,1
119,FR,SI,2021,1
115,MX,SI,2021,1
114,UZ,CA,2021,1
111,CL,IL,2021,1
111,TW,SE,2021,1
36407,AR,US,2021,2
17530,IN,GB,2021,2
4867,DE,SE,2021,2
4509,US,AR,2021,2
4107,GB,CH,2021,2
3641,HK,AU,2021,2
2912,DE,BE,2021,2
2743,PL,UA,2021,2
20747,FR,GB,2021,2
1377,IN,AE,2021,2
1331,LK,IN,2021,2
1069,FR,PT,2021,2
887,IT,AU,2021,2
864,HU,CH,2021,2
857,KR,GB,2021,2
711,BR,PH,2021,2
656,UA,CH,2021,2
610,BY,BE,2021,2
502,CO,ES,2021,2
502,HK,PH,2021,2
447,US,LT,2021,2
434,CO,EC,2021,2
334,DE,KR,2021,2
309,RU,AM,2021,2
307,ES,CL,2021,2
303,BG,SG,2021,2
296,VN,CN,2021,2
294,NG,TR,2021,2
293,RE,US,2021,2
283,HU,FR,2021,2
259,BY,AM,2021,2
248,FR,LT,2021,2
248,CY,NL,2021,2
201,LB,IN,2021,2
186,IN,EE,2021,2
161,TN,GB,2021,2
157,SV,BR,2021,2
152,IN,GR,2021,2
147,GB,AM,2021,2
138,ID,PT,2021,2
132,SE,NZ,2021,2
129,MX,JP,2021,2
106,EC,CA,2021,2
50094,CN,US,2021,3
27858,FR,DE,2021,3
27007,PT,US,2021,3
4584,GB,PL,2021,3
3218,IN,BE,2021,3
1979,US,GR,2021,3
1141,AR,MX,2021,3
917,FR,IE,2021,3
807,TR,NL,2021,3
777,EG,GB,2021,3
713,CN,NL,2021,3
627,IL,CA,2021,3
582,AU,FI,2021,3
498,SG,LK,2021,3
488,TT,US,2021,3
443,ZA,CH,2021,3
413,RO,DK,2021,3
401,AU,MY,2021,3
400,UA,BR,2021,3
359,DE,HR,2021,3
341,CZ,JP,2021,3
309,AZ,RU,2021,3
295,HK,IT,2021,3
293,FR,NZ,2021,3
285,JP,VE,2021,3
252,SG,AR,2021,3
239,NG,CH,2021,3
216,DK,FI,2021,3
216,US,LV,2021,3
214,AT,ZA,2021,3
24667,PK,US,2021,3
202,NG,SE,2021,3
193,DK,CH,2021,3
192,NZ,CH,2021,3
191,VI,US,2021,3
177,PL,BG,2021,3
157,VN,SE,2021,3
156,TN,CA,2021,3
156,DE,SY,2021,3
150,TH,TW,2021,3
149,UG,NL,2021,3
136,PE,IT,2021,3
134,NP,UA,2021,3
107,PH,BD,2021,3
2968,AR,GB,2021,4
2730,DE,NO,2021,4
2552,HK,TW,2021,4
2016,ZA,UA,2021,4
1991,DE,BR,2021,4
1952,NO,SE,2021,4
1820,GB,SG,2021,4
1590,US,PH,2021,4
1505,IT,CZ,2021,4
1410,KR,TH,2021,4
1249,ID,AU,2021,4
1242,BY,LU,2021,4
689,NG,KE,2021,4
666,AR,AU,2021,4
634,RU,TW,2021,4
629,RS,CH,2021,4
1107,IN,IE,2021,4
435,PL,SK,2021,4
332,DK,BE,2021,4
310,CM,US,2021,4
293,TR,AU,2021,4
289,IT,SI,2021,4
280,TJ,NL,2021,4
274,NL,VN,2021,4
264,CA,MY,2021,4
252,AU,BE,2021,4
243,MX,RU,2021,4
243,RU,CL,2021,4
226,AR,NG,2021,4
202,RU,IS,2021,4
199,AT,PT,2021,4
196,AE,UA,2021,4
187,EG,VN,2021,4
187,RU,AM,2021,4
167,RU,UZ,2021,4
159,BG,SK,2021,4
136,IL,RW,2021,4
128,US,KZ,2021,4
128,CR,CA,2021,4
125,SI,ES,2021,4
123,AE,IE,2021,4
120,MD,GB,2021,4
104,PE,RU,2021,4
35709,AT,US,2022,1
11502,CZ,DE,2022,1
6277,US,NO,2022,1
6110,FR,NL,2022,1
5895,DO,US,2022,1
5066,GB,ES,2022,1
4566,DE,SE,2022,1
4271,US,AT,2022,1
3833,NP,DE,2022,1
3175,BE,GB,2022,1
2708,SE,DK,2022,1
2473,MA,US,2022,1
2439,SG,VN,2022,1
2040,AR,BR,2022,1
1717,JP,AU,2022,1
1623,CN,DE,2022,1
1303,PE,CO,2022,1
309,FR,MX,2021,4
2905,IN,FR,2022,1
2746,DE,DK,2022,1
1224,PT,RO,2022,1
965,BG,IN,2022,1
870,KH,US,2022,1
768,RU,BG,2022,1
728,DZ,US,2022,1
568,BR,JP,2022,1
454,LT,ES,2022,1
407,RO,ES,2022,1
393,HU,FI,2022,1
381,ES,TH,2022,1
347,MK,IL,2022,1
326,CZ,SE,2022,1
255,AZ,RU,2022,1
240,NG,MX,2022,1
236,PH,NZ,2022,1
227,NL,BG,2022,1
226,TR,EG,2022,1
211,AE,CN,2022,1
210,NL,PK,2022,1
194,RS,XK,2022,1
192,EC,FR,2022,1
178,CM,NG,2022,1
167,AE,SE,2022,1
155,US,LV,2022,1
154,IT,RO,2022,1
149,PT,AT,2022,1
134,GR,HR,2022,1
119,GB,MD,2022,1
119,MN,GB,2022,1
118,NZ,JP,2022,1
116,GB,AE,2022,1
113,ZA,DK,2022,1
326,ZA,RO,2022,1
244,SK,CH,2022,1
121,CA,HR,2022,1
164,AU,TR,2022,1
105,NL,CY,2022,1
43029,UA,US,2022,2
39686,AT,US,2022,2
3965,DE,BE,2022,2
2693,IN,AU,2022,2
2094,NZ,GB,2022,2
1579,NL,CZ,2022,2
1252,CZ,PL,2022,2
1237,CN,DE,2022,2
1176,IL,CA,2022,2
1105,EE,GB,2022,2
786,RU,SG,2022,2
704,DK,NO,2022,2
684,PL,TR,2022,2
534,KE,TZ,2022,2
523,PL,LT,2022,2
456,RU,AE,2022,2
439,PK,AE,2022,2
337,UY,CO,2022,2
332,IL,MX,2022,2
293,AT,JP,2022,2
266,CL,IT,2022,2
258,US,JM,2022,2
251,CR,MX,2022,2
247,UG,KE,2022,2
244,EC,DE,2022,2
216,CA,HR,2022,2
201,IN,GR,2022,2
201,JP,PK,2022,2
196,CO,FR,2022,2
186,US,JO,2022,2
183,RO,PK,2022,2
182,CH,SK,2022,2
155,PL,CN,2022,2
143,MY,IE,2022,2
136,LB,CH,2022,2
126,DO,IN,2022,2
124,PS,ES,2022,2
108,NG,TR,2022,2
5879,JP,DE,2022,3
3723,KR,HK,2022,3
3301,BS,US,2022,3
2206,FR,AT,2022,3
1797,AT,FR,2022,3
1454,IN,RU,2022,3
1393,US,BY,2022,3
1222,NO,BE,2022,3
1173,BD,CA,2022,3
1074,CZ,CA,2022,3
974,KE,GB,2022,3
955,BB,GB,2022,3
888,IT,PL,2022,3
879,RU,JP,2022,3
844,GB,GR,2022,3
221,JP,MY,2022,2
949,AR,AU,2022,3
2928,US,IR,2022,3
1046,LT,UA,2022,3
528,SK,AT,2022,3
519,UG,NG,2022,3
509,SI,SE,2022,3
461,VN,CN,2022,3
413,IN,AR,2022,3
352,GB,AE,2022,3
325,ES,LT,2022,3
291,RS,ES,2022,3
284,MC,GB,2022,3
263,JO,GB,2022,3
248,PL,PH,2022,3
226,PL,IE,2022,3
175,IE,LU,2022,3
167,LK,ID,2022,3
144,ID,EE,2022,3
132,TJ,RU,2022,3
130,IE,ZA,2022,3
125,SG,DK,2022,3
120,AT,RS,2022,3
116,AE,TR,2022,3
114,MK,FR,2022,3
106,IT,HU,2022,3
219,SA,CH,2022,3
16766,FR,CH,2022,4
12805,RU,DE,2022,4
7354,IT,CH,2022,4
5234,TR,GB,2022,4
5073,NL,CA,2022,4
3659,BR,FR,2022,4
3301,US,IE,2022,4
2878,DE,JP,2022,4
2603,IN,PL,2022,4
2574,VN,FR,2022,4
2435,ES,IL,2022,4
1847,PH,IN,2022,4
1797,GB,CZ,2022,4
1694,TW,SG,2022,4
1382,FI,CY,2022,4
1280,ID,CZ,2022,4
1275,TJ,RU,2022,4
1253,SI,DE,2022,4
1045,IN,TR,2022,4
763,TH,ES,2022,4
763,GB,BY,2022,4
759,KE,GB,2022,4
756,HK,CH,2022,4
693,TR,IT,2022,4
672,BR,FI,2022,4
588,HU,NL,2022,4
519,CL,MX,2022,4
442,NO,ES,2022,4
440,GB,CO,2022,4
400,MX,PL,2022,4
354,UA,LV,2022,4
343,KZ,UZ,2022,4
282,BE,TR,2022,4
263,UY,BG,2022,4
1244,FR,PT,2022,4
974,PT,AU,2022,4
626,MK,SI,2022,4
322,NL,AE,2022,4
247,ID,ZA,2022,4
236,FR,CL,2022,4
231,RU,SK,2022,4
225,LU,CA,2022,4
215,LV,ES,2022,4
210,PH,RU,2022,4
208,ID,TW,2022,4
190,DK,HU,2022,4
178,CL,NL,2022,4
166,CN,BR,2022,4
165,BR,SG,2022,4
136,MO,US,2022,4
132,MA,AM,2022,4
127,SY,NL,2022,4
114,HK,MY,2022,4
114,MX,UY,2022,4
105,SY,FR,2022,4
47761,UA,US,2023,1
27796,FR,GB,2023,1
21526,SG,CN,2023,1
7096,IT,IN,2023,1
6094,HU,DE,2023,1
5242,BD,US,2023,1
5099,NL,CA,2023,1
5037,NL,ES,2023,1
4782,BG,GB,2023,1
2117,MT,US,2023,1
456,FI,CZ,2020,4
1896,GB,ZA,2021,1
757,CL,BR,2021,1
928,SI,CA,2021,2
861,AU,CZ,2021,2
190,TH,CN,2021,2
143,RU,PT,2021,2
128,CN,PH,2021,2
1491,GB,FI,2021,3
1478,IE,FR,2021,3
1340,FR,CN,2021,3
1124,PL,SE,2021,3
260,NL,VN,2021,3
119,EE,CN,2021,3
1872,PH,VN,2021,4
3153,RO,GB,2022,1
1747,NL,TR,2022,1
625,RO,UA,2022,1
497,AU,DK,2022,1
398,TH,SE,2022,1
192,JP,BR,2022,1
563,US,BS,2022,2
210,ZA,HR,2022,2
210,RS,SI,2022,2
143,KE,HK,2022,2
131,IM,US,2022,2
112,AL,RU,2022,2
2638,UG,US,2022,3
1007,HN,US,2022,3
304,AL,XK,2022,3
282,GE,AM,2022,3
180,HU,DK,2022,3
2413,NL,IL,2022,4
1751,BE,EG,2022,4
1540,US,CL,2022,4
1328,AT,NL,2022,4
569,HK,NZ,2022,4
468,BR,BO,2022,4
751,PL,IT,2020,3
541,IN,ZA,2020,3
207,NL,NG,2021,2
287,DO,BR,2021,2
134,DE,MD,2021,3
181,AU,LK,2021,4
160,NL,ID,2022,2
158,RW,GB,2022,2
91455,JP,US,2022,4
141,BY,SG,2022,3
1499,MA,DE,2022,4
401,AU,BE,2022,4
259,HU,IN,2021,2
742,CH,AU,2021,3
225,AR,FI,2021,4
307,VE,IN,2020,4
1085,KR,FR,2022,4
968,CA,IR,2022,4
161,EU,BN,2020,1
267,EU,MD,2020,1
8889,UA,DE,2020,1
1742,PL,CH,2020,1
881,NO,NL,2020,1
756,DE,SG,2020,1
286,TH,CN,2020,1
268,AE,DE,2020,1
229,CN,IE,2020,1
187,SI,IT,2020,1
25457,FR,DE,2020,2
1932,CH,AT,2020,2
763,US,PR,2020,2
433,BR,FI,2020,2
129,AT,EE,2020,2
3528,US,NO,2020,3
2887,BD,US,2020,3
2065,US,PT,2020,3
822,LV,NL,2020,3
447,TW,SG,2020,3
284,NI,CH,2020,3
2783,CN,DE,2020,3
389,ES,CN,2020,3
192,NL,SG,2020,3
139,SE,IS,2020,3
384,EG,ES,2020,4
2946,MT,US,2020,4
1098,NZ,FR,2020,4
174,SI,HR,2020,3
3667,DE,BR,2020,4
111,MY,RU,2020,4
2985,CH,IT,2021,1
407,CA,TR,2021,1
403,FI,AT,2021,1
225,SK,TR,2021,1
185,KE,AU,2021,1
164,IQ,LB,2021,1
116,MX,CR,2021,1
104,PH,SA,2021,1
22953,US,FR,2021,2
19615,HU,US,2021,2
1520,GR,IN,2021,2
1074,MY,CN,2021,2
1025,GR,BE,2021,2
923,CH,FI,2021,2
747,DE,MY,2021,2
704,HK,NL,2021,2
453,US,IS,2021,2
345,MX,UA,2021,2
189,CN,SE,2021,2
164,AT,BA,2021,2
373,MK,IL,2021,3
18200,TR,US,2021,4
3468,IT,IN,2021,4
2597,PH,IN,2021,4
2072,CH,ES,2021,4
296,CZ,AU,2021,4
244,TR,RO,2021,4
132,SG,BE,2021,4
23374,NO,US,2022,1
7199,AU,GB,2022,1
1454,FI,IN,2022,1
322,PL,LT,2022,1
245,BD,NL,2022,1
2543,CZ,FR,2022,2
1958,IT,PT,2022,2
1413,TN,FR,2022,2
1400,US,KE,2022,2
536,AR,PT,2022,2
394,NZ,PL,2022,2
298,DO,BR,2022,2
206,US,GT,2022,2
107,IN,UY,2022,2
106,AT,IR,2022,2
563,CN,CA,2022,3
475,TH,FI,2022,3
452,FR,PH,2022,3
256,RS,BG,2022,3
172,PH,NZ,2022,3
145,EG,ES,2022,3
127,KG,BY,2022,3
102,PK,AT,2022,3
402,ES,AL,2022,3
4879,US,CZ,2022,4
2217,MK,US,2022,4
1645,HU,PL,2022,4
1112,AU,PL,2022,4
724,RU,ID,2022,4
612,KE,DE,2022,4
1464,CA,RU,2022,4
179,PE,VE,2022,4
152,BR,SI,2022,4
11783,GB,CA,2023,1
2971,BR,ES,2023,1
1904,GH,NG,2023,1
339,BG,PL,2020,4
